EmployeeNumber	predclass_modelLogReg_kfold	predprob_modelLogReg_kfold	predclass_modelNN_kfold	predprob_modelNN_kfold	predclass_modelDL_kfold	predprob_modelDL_kfold
1097	0	0.046044571144031286	0	0.031551943577433114	0	0.08557219058275223
1098	0	0.02459363488492657	0	0.05582878013897827	0	0.03254448622465134
1099	0	0.006573047634206416	0	0.019691918084960895	0	0.005173784680664539
1100	1	0.7565136164873522	1	0.7990621525741973	1	0.7798373103141785
1101	0	0.09476518802134183	0	0.05900431585335707	0	0.12537895143032074
1102	0	0.13939752185841833	0	0.07190814418145483	0	0.059131842106580734
1103	0	0.07042471376570611	0	0.03284500571951338	0	0.03791162371635437
1105	0	0.11073346539371934	0	0.07805257686212622	0	0.03610015660524368
1106	0	0.21181762806110893	0	0.08938614052895026	0	0.12901686131954193
1107	1	0.4598719446001271	1	0.6718817537137336	1	0.750342845916748
1108	1	0.8691983001295958	1	0.9603549821149194	1	0.9261621236801147
1109	0	0.0035660584086587505	0	0.03777231465053117	0	0.010246841236948967
1111	1	0.4795854394839728	1	0.7454110191964745	1	0.7039778232574463
1113	1	0.48968775787648955	1	0.4463575138618115	1	0.6153804659843445
1114	0	0.007042304593693196	0	0.014711339745637863	0	0.006918421480804682
1115	0	0.017443306946686717	0	0.012838240456026873	0	0.015414432622492313
1116	0	0.004337522085769096	0	0.007112273241867842	0	0.013801801949739456
1117	0	0.0019333333668811068	0	0.022409569086177535	0	0.004415474366396666
1118	0	0.07065599348199103	0	0.05386671010272844	0	0.0466645285487175
1119	0	0.265090091056285	1	0.2760941310438466	1	0.3233233690261841
1120	0	0.02153029409584549	0	0.033595036439423624	0	0.022817185148596764
1121	0	0.008574543078350991	0	0.03541621102303422	0	0.007664097938686609
1124	0	0.0211033937569437	0	0.03004195884081341	0	0.04155890643596649
1125	1	0.3396442002362891	0	0.14914552478340132	0	0.17965002357959747
1126	0	0.03773825947503559	0	0.07682609718286391	0	0.03031804785132408
1127	0	0.058510934484174645	0	0.05132489653175056	0	0.08996734023094177
1128	0	0.03803623284868403	0	0.03955720906478754	0	0.060092076659202576
1131	1	0.46029208053692955	1	0.4612603400730706	1	0.5142788290977478
1132	0	0.05091052061575256	0	0.017510403697343295	0	0.03279467672109604
1133	0	0.025755156309761513	0	0.0433197605148632	0	0.024020694196224213
1135	0	0.06162560515735811	0	0.05155545699583465	0	0.03918163850903511
1136	0	0.23544328799876668	0	0.1728820085491489	0	0.07018651813268661
1137	0	0.015439943222074402	0	0.023305932095886626	0	0.013612893410027027
1138	0	0.041259324261120126	0	0.026869080951999056	0	0.02158193849027157
1140	0	0.04627397412518901	0	0.038575013433552734	0	0.029446642845869064
1143	0	0.03980006877332174	0	0.038502594480463476	0	0.048708658665418625
1148	1	0.43975340271373065	1	0.3875821195345838	1	0.27181199193000793
1150	0	0.03820863511834514	0	0.06356154796791694	0	0.028296029195189476
1152	0	0.05432896904458141	0	0.04139392548077907	0	0.06863363087177277
1154	0	0.21383786221289444	0	0.2348134481612852	0	0.1585516631603241
1156	1	0.5851370889261288	1	0.7612800830873507	1	0.6945821642875671
1157	1	0.68454977962784	1	0.81619253711798	1	0.8733547329902649
1158	1	0.3999735221300289	1	0.590213961260807	1	0.5197436213493347
1160	0	0.16916036575366475	0	0.11199215258664241	0	0.12187746912240982
1161	0	0.009990037699068073	0	0.02020459751470741	0	0.015238286927342415
1162	0	0.03297373323668414	0	0.04454953839981942	0	0.01661021076142788
1163	0	0.06880561135970456	0	0.03848568052205431	0	0.04544302821159363
1164	1	0.48305869020922965	1	0.5489764843426201	1	0.4606682360172272
1165	0	0.15174767004693307	0	0.13788793170415922	0	0.09006756544113159
1166	0	0.12539482646332245	0	0.06024688673085565	0	0.08046749979257584
1167	1	0.7467147875537866	1	0.7440297966681232	1	0.7716257572174072
1171	1	0.2958399326249001	0	0.0998656189216788	0	0.22434090077877045
1172	0	0.05261409702310016	0	0.04120254197911712	0	0.027438631281256676
1173	1	0.37557836459702876	1	0.34328827853901855	1	0.29933497309684753
1175	1	0.5559256015779457	1	0.5470971211577724	1	0.5865734219551086
1177	0	0.009189805552326643	0	0.017515202749669036	0	0.011541849933564663
1179	0	0.029139760692783612	0	0.0376103960402844	0	0.022906547412276268
1180	0	0.17879170122037583	0	0.1420541729866482	0	0.26684513688087463
1182	0	0.007337184062484276	0	0.0237295241046965	0	0.009392213076353073
1184	0	0.024565181523458768	0	0.04688885012272696	0	0.03515169396996498
1185	0	0.10367589669765263	0	0.08470967550571991	0	0.05994458124041557
1188	1	0.6786458406323483	1	0.7956274400662686	1	0.7391607165336609
1190	0	0.06540842151099108	0	0.04148222289277092	0	0.021628905087709427
1191	0	0.0163729784095725	0	0.027360865977939644	0	0.014273745939135551
1192	0	0.006807040101508097	0	0.02504532728508873	0	0.008741676807403564
1193	1	0.28981425102718583	0	0.1218218268791944	0	0.24748292565345764
1195	0	0.17930128421566321	0	0.104914524595098	0	0.15705056488513947
1196	0	0.0006728205367564635	0	0.01621020449087493	0	0.0010029838886111975
1198	1	0.6571137929181775	1	0.9030345573894122	1	0.8243393898010254
1200	0	0.16010198618349342	0	0.13850213078416615	0	0.1759783774614334
1201	0	0.0017163423427233144	0	0.010783041896398442	0	0.0031404003966599703
1202	1	0.3799206559637948	1	0.36145082980333937	1	0.33897146582603455
1203	0	0.18328334112342845	0	0.16124788617343594	0	0.237065389752388
1204	0	0.06463188663298772	0	0.0388892956974134	0	0.06278989464044571
1206	0	0.15925846604268493	0	0.15112565230996522	0	0.07381279021501541
1207	0	0.033725992649541826	0	0.05855558016668468	0	0.037789542227983475
1210	1	0.40103134403816953	1	0.7049851262001111	1	0.5278090238571167
1211	0	0.07812521721830201	0	0.026060592132713986	0	0.048830218613147736
1212	0	0.16331153508851315	0	0.05491654747997241	0	0.1033998653292656
1215	0	0.0024721803547521023	0	0.014928617474414933	0	0.009477839805185795
1216	0	0.12871104981072579	0	0.10339696002930258	0	0.08068042248487473
1217	0	0.003736919346504538	0	0.010518917906802708	0	0.006152201909571886
1218	0	0.2528217068536273	0	0.14480563145226655	0	0.21488690376281738
1219	1	0.3312637493007165	1	0.6545688788087431	0	0.0845806896686554
1220	0	0.0542455303492724	0	0.047408485307515597	0	0.03753795474767685
1221	0	0.04140318074330699	0	0.04298137143515405	0	0.032020408660173416
1224	0	0.05383070892691013	0	0.030920797896800366	0	0.0404171496629715
1225	0	0.013558124076983067	0	0.0200537971976427	0	0.0159600879997015
1226	0	0.24211402232236867	0	0.09270364291500403	0	0.17911507189273834
1228	0	0.005733038710524475	0	0.016612775260320133	0	0.0049303132109344006
1231	0	0.004968819696479502	0	0.010158627624193867	0	0.01222788356244564
1233	0	0.018140829110797018	0	0.016865965698452487	0	0.01700616627931595
1234	0	0.14455193528327578	0	0.18695854851798327	0	0.10614830255508423
1235	0	0.10241940124458579	0	0.038173892356524755	0	0.10529807955026627
1237	0	0.24752072231708594	1	0.29837033917328665	0	0.10676853358745575
1238	0	0.015213503535193821	0	0.03335664434158704	0	0.02782660350203514
1239	0	0.11965082010594733	0	0.0941817636173359	0	0.04902619495987892
1240	0	0.026490474509898908	0	0.020028735684401604	0	0.022660333663225174
1241	0	0.034199167641113706	0	0.04217108910377909	0	0.0502883605659008
1242	1	0.6374762768661516	1	0.5795231655738494	1	0.690122127532959
1243	0	0.1015160523189791	0	0.05778083330585286	0	0.049757566303014755
1244	1	0.5226925207425738	1	0.3641162943328822	1	0.35163697600364685
1245	0	0.017872051258942655	0	0.041451898604531454	0	0.016660742461681366
1246	0	0.002207923891151218	0	0.020715319313080377	0	0.006188677623867989
1248	1	0.7393509951105243	1	0.9401523505031558	1	0.9424580335617065
1249	0	0.01658593368254317	0	0.024196907553800672	0	0.01680174097418785
1250	0	0.001810582693176661	0	0.010331695486198717	0	0.004894640762358904
1251	0	0.25259841181963166	0	0.10845798005640397	0	0.1606229543685913
1252	0	0.024747984733251283	0	0.04682458822617542	0	0.029135849326848984
1254	0	0.015534964912983291	0	0.014173801804247037	0	0.01313659269362688
1255	0	0.0030441437311451514	0	0.010886851543506899	0	0.006144730839878321
1256	0	0.03760123071881402	0	0.028974217053880327	0	0.02894093096256256
1257	0	0.25092080053828736	0	0.07617841913598196	0	0.15073107182979584
1258	1	0.4041753638260239	0	0.13070094352056114	1	0.4589717388153076
1259	0	0.0599582652907857	0	0.032763587091714695	0	0.03882095217704773
1260	0	0.05460586793512859	0	0.061629672016610584	0	0.03348439931869507
1263	0	0.011685548294655665	0	0.010823455152617645	0	0.008357769809663296
1264	0	0.0014731736325277506	0	0.008208448784467314	0	0.0034247280564159155
1265	0	0.22120676075498555	0	0.06039192055285701	0	0.20384788513183594
1267	0	0.014638589334518896	0	0.0194616920794443	0	0.021909620612859726
1268	0	0.10804114435237142	0	0.06043855658325316	0	0.099590003490448
1269	1	0.37817656469147193	1	0.2977861782858967	1	0.7024803757667542
1270	0	0.02244857048569823	0	0.028095255372581097	0	0.009771853685379028
1273	1	0.9847510301760742	1	0.9867172746049458	1	0.9758473038673401
1275	1	0.3406300790218024	0	0.14757444809538153	1	0.41501620411872864
1277	1	0.6000764390711663	1	0.7316314659820075	1	0.6879052519798279
1278	0	0.015446971060739799	0	0.04400981274532887	0	0.012670776806771755
1279	1	0.8958998132647772	1	0.9667803546806532	1	0.9136368632316589
1280	0	0.004458105183153323	0	0.01253183652873404	0	0.006802304647862911
1281	1	0.311385404769268	0	0.17158644110756405	1	0.3661927282810211
1282	0	0.2594203278097728	0	0.14410854574582338	0	0.11312137544155121
1283	0	0.021355747022593137	0	0.042222288835952235	0	0.024241186678409576
1285	0	0.07242065054824497	0	0.04960630370587757	0	0.10236739367246628
1286	1	0.6549865432334243	1	0.696715744629083	1	0.8479275107383728
1288	0	0.006806610796921789	0	0.022274723003141338	0	0.01030805241316557
1289	0	0.050787598189011116	0	0.043716432718086305	0	0.09019510447978973
1291	0	0.1988687541489018	0	0.11061071167689399	0	0.144518181681633
1292	0	0.1465855246869685	0	0.040814799156640824	0	0.11240246891975403
1293	0	0.0921133068219632	0	0.06377868944756206	0	0.06964004784822464
1294	0	0.10104576060935318	0	0.10605105131535562	0	0.0988040417432785
1295	0	0.006619128236254073	0	0.05557252395080982	0	0.01644868589937687
1296	0	0.229843931219503	0	0.23809458049140605	0	0.16816098988056183
1297	1	0.30558722230440205	0	0.12506146120807368	1	0.41038936376571655
1298	0	0.07464458706935877	0	0.06339014179218164	0	0.049444716423749924
1299	1	0.6494446206668133	1	0.8272053920918904	1	0.8299175500869751
1301	1	0.3988131294602622	0	0.21165541097668583	1	0.5474314093589783
1303	0	0.0583170268596876	0	0.03684555707173237	0	0.07331103086471558
1304	0	0.003914524539245624	0	0.013836321904031139	0	0.013447662815451622
1306	0	0.1340053772186608	0	0.05993567588762204	0	0.05397569015622139
1307	0	0.08440697440365513	0	0.0721439056764415	0	0.08207768201828003
1308	0	0.04758640628104308	0	0.06099548091419764	0	0.04968409240245819
1309	0	0.0074141753843438764	0	0.02399738400281366	0	0.006621142383664846
1310	0	0.1823445567059959	0	0.1543584156199652	0	0.15293574333190918
1311	0	0.030412771415339993	0	0.04089433608982529	0	0.01978284865617752
1312	0	0.2650260583815592	1	0.2804845953420437	0	0.12031096965074539
1314	0	0.06871835795195312	0	0.0398729000010694	0	0.07511511445045471
1315	0	0.004847341729873464	0	0.01679758261506747	0	0.008475515991449356
1317	0	0.05324436218675066	0	0.03572812699010951	0	0.05533378943800926
1318	1	0.8404621452010718	1	0.9599861013051973	1	0.9366351366043091
1319	1	0.6762295006623482	1	0.7175343179544095	1	0.802662193775177
1321	0	0.11563452697032639	0	0.09283701006478275	0	0.14391227066516876
1322	0	0.05782594749188616	0	0.06846502049355427	0	0.04754867032170296
1324	0	0.03836726103035002	0	0.04164519005025641	0	0.021507609635591507
1329	0	0.12374656002528256	0	0.05759073382672321	0	0.10376197844743729
1331	1	0.7161123145290003	1	0.9458755867271834	1	0.6793495416641235
1333	1	0.3010657104812987	1	0.2943126482977315	1	0.29918280243873596
1334	0	0.042369757652833455	0	0.03637974038251267	0	0.0565272755920887
1336	0	0.012851499945475336	0	0.03480820577335956	0	0.01812834106385708
1338	0	0.03714444972476103	0	0.025006429882554044	0	0.03201635181903839
1340	0	0.052442342665600744	0	0.029269373000567384	0	0.024610033258795738
1344	0	0.007367572354827645	0	0.046323926814315367	0	0.007678747642785311
1346	0	0.004420791666898715	0	0.017012025471952446	0	0.009735111147165298
1349	0	0.013647228975029471	0	0.029440063920180934	0	0.024327954277396202
1350	0	0.21994196913014186	0	0.1467353200695499	1	0.27151262760162354
1352	0	0.008318660432255641	0	0.020855983908419595	0	0.012569067068397999
1355	0	0.007134876361066571	0	0.017811911385577778	0	0.014538120478391647
1356	0	0.08099435832718496	0	0.06416645989900302	0	0.12326924502849579
1358	0	0.0914692414646824	0	0.036233592709192894	0	0.08860388398170471
1360	1	0.45065544524862466	1	0.4375767232099661	1	0.32910633087158203
1361	0	0.01365972568386069	0	0.015967143259770614	0	0.017228901386260986
1362	0	0.16410902172315422	0	0.05541581200206947	0	0.13442200422286987
1363	0	0.004808618163414334	0	0.030448779721091338	0	0.004630034323781729
1364	0	0.038419277494890845	0	0.02069968096851626	0	0.014916491694748402
1367	0	0.03685028152260349	0	0.031918457837639976	0	0.010517943650484085
1368	0	0.05013816262282851	0	0.041596399853137477	0	0.020934024825692177
1369	0	0.0028784460988576567	0	0.017348348211827423	0	0.00266172643750906
1371	1	0.3473155692022752	0	0.1081394453717538	1	0.27398091554641724
1372	1	0.7958611918363294	1	0.8087136777040054	1	0.8508886098861694
1373	0	0.05009281158620307	0	0.15293055592447038	0	0.03239845484495163
1374	0	0.19228929208985707	0	0.1394340046110951	0	0.12346965074539185
1375	0	0.008346955730581342	0	0.014823852353224904	0	0.01069248653948307
1377	0	0.10160626762046991	0	0.08165825057544913	0	0.10595371574163437
1379	1	0.4373368048674084	1	0.7658669996275825	1	0.5753871202468872
1380	1	0.4378452802579301	1	0.5396214877060083	1	0.3734235167503357
1382	0	0.03161906984141953	0	0.022894399002575658	0	0.021417459473013878
1383	0	0.017197303731615717	0	0.05013079152060943	0	0.02606445550918579
1387	0	0.04690720354369834	0	0.05067858628849572	0	0.023957574740052223
1389	0	0.07865260651063165	0	0.09521653670042769	0	0.0706845223903656
1390	1	0.2762316272701995	1	0.2607392218028634	0	0.24269913136959076
1391	0	0.16979650865731824	0	0.06164358356197181	0	0.13918262720108032
1392	0	0.07604792222914142	0	0.05500036142687652	0	0.07897484302520752
1394	1	0.30274132894278927	0	0.15419211741414854	0	0.23786915838718414
1395	0	0.2239671929937534	0	0.10008885289932568	0	0.21520252525806427
1396	1	0.5127829969063102	1	0.2955881213794939	1	0.45621174573898315
1397	0	0.0037964106045617935	0	0.015481291673304249	0	0.006887863390147686
1399	0	0.20915632831489206	0	0.04694218685548633	0	0.15915025770664215
1401	0	0.04080925293520457	0	0.03481477502396107	0	0.023728592321276665
1402	1	0.4236466117720844	1	0.4934441192127754	1	0.49944794178009033
1403	0	0.2381185098649307	0	0.16883661083683987	0	0.1443079560995102
1405	1	0.30606020014454477	1	0.30531692500505864	1	0.2824665606021881
1407	0	0.07336362974900566	0	0.05519959410015017	0	0.08796310424804688
1408	0	0.0035174368209983232	0	0.019845507306493326	0	0.008139539510011673
1409	1	0.5311656948427665	1	0.4716262653025766	1	0.4810463786125183
1411	0	0.19289692223904284	0	0.17550608600249182	0	0.21600794792175293
1412	0	0.09146676657731906	0	0.12060406984573947	0	0.056699056178331375
1415	0	0.17671511084250865	0	0.0700615545685256	0	0.09580346196889877
1417	0	0.14489371627128267	0	0.06567766094270784	0	0.11877138167619705
1419	1	0.43572218136003804	1	0.32567925052734814	1	0.5674570798873901
1420	1	0.43522791890325185	1	0.7057511589151199	1	0.7320017218589783
1421	1	0.5966897238103729	1	0.7475633991407628	1	0.6804154515266418
1422	0	0.0031969488364947773	0	0.01337680734538659	0	0.009379994124174118
1423	0	0.004457916769283074	0	0.01816922451741848	0	0.01423338707536459
1424	0	0.0004725981076296649	0	0.008208450778434543	0	0.004321330226957798
1425	1	0.2931679152569971	0	0.22167564799237777	1	0.3751271367073059
1427	1	0.7444979379597253	1	0.9022998028115735	1	0.9236878752708435
1428	0	0.03204429475156027	0	0.015888746255447027	0	0.02942332811653614
1430	0	0.08298805996269053	0	0.08628742950962705	0	0.10103572905063629
1431	0	0.060461125601466215	0	0.037297629757538725	0	0.09482600539922714
1433	1	0.5550075619124902	1	0.8443904956804399	1	0.8653258681297302
1434	1	0.30919589489402133	0	0.22797924738207095	1	0.3942475914955139
1435	0	0.08291872803646776	0	0.03927160436990276	0	0.06676315516233444
1436	0	0.14802469259930792	0	0.086305088894618	0	0.10447435826063156
1438	0	0.07987381636244269	0	0.0323935084921258	0	0.05397186800837517
1439	1	0.7445174790874094	1	0.9090207536961108	1	0.7468802332878113
1440	1	0.3393062573193576	0	0.1670491041991658	1	0.28632935881614685
1441	0	0.03426475831869704	0	0.03794862859617391	0	0.07287491112947464
1443	0	0.005932200410700268	0	0.018002256898557424	0	0.030341751873493195
1445	0	0.036189215335260094	0	0.030944887984289224	0	0.03641609847545624
1446	0	0.018334931011894515	0	0.015065643680694303	0	0.01433433499187231
1447	0	0.036585884757534874	0	0.029227285741225222	0	0.016732672229409218
1448	1	0.341842076573549	0	0.11666220596387168	1	0.6070370674133301
1449	0	0.012043906989853697	0	0.012293234492704842	0	0.0234084315598011
1453	0	0.03221637405825072	0	0.04746887745559733	0	0.02766776829957962
1457	0	0.15268611196086912	0	0.18805550598898071	0	0.13061931729316711
1458	1	0.6759697888220129	1	0.8951803570884217	1	0.9596697092056274
1459	0	0.021983557769777097	0	0.05769429597929314	0	0.022436607629060745
1460	0	0.16898382399982714	0	0.14943278384445335	0	0.1120292991399765
1461	0	0.04385999936775164	0	0.020187824681054782	0	0.023145129904150963
1464	1	0.6069537596734469	1	0.8387108558022269	1	0.6732418537139893
1465	0	0.20323432669003053	0	0.16446384606817024	0	0.1332957148551941
1466	0	0.10510976480231872	0	0.060416703064414344	0	0.08747463673353195
1467	1	0.4977447255827653	1	0.48761183945983844	1	0.3908597230911255
1468	0	0.0014684051653093134	0	0.013828663233956328	0	0.00566502008587122
1469	0	0.04226424093789442	0	0.044027483006073634	0	0.051084645092487335
1471	0	0.03800870134572046	0	0.02389192806715862	0	0.03792876750230789
1472	0	0.007352482295158686	0	0.008310834448885668	0	0.016770025715231895
1473	0	0.03926051203264313	0	0.03178732570182577	0	0.041776008903980255
1474	0	0.011698323446631647	0	0.015317616711426193	0	0.03138000890612602
1475	0	0.05239666925751948	0	0.02941969082893583	0	0.039986900985240936
1477	0	0.08275388574600068	0	0.04868229219860267	0	0.08502775430679321
1478	0	0.2609888872550594	0	0.08961169811151364	0	0.2224877029657364
1479	0	0.05967647239038245	0	0.025542147218839392	0	0.047454845160245895
1480	0	0.15489991209753556	0	0.09988357880743154	0	0.16460192203521729
1481	0	0.19299130940923018	0	0.09542616100636789	0	0.0785369798541069
1482	0	0.2243086553639153	0	0.1309986754968661	0	0.1112193614244461
1483	0	0.0025999311557893916	0	0.0135956349815349	0	0.003989492077380419
1484	0	0.003034598387849849	0	0.011427348298128852	0	0.009601722471415997
1485	0	0.08191596124875573	0	0.04069191799638199	0	0.10259225219488144
1486	1	0.4136973756427069	1	0.437074967174401	1	0.3807956278324127
1487	1	0.9671071417105627	1	0.9749157983507274	1	0.9511432647705078
1489	1	0.5072038609512693	1	0.5976543676400035	1	0.5694542527198792
1492	0	0.13888729661214105	0	0.1542471071717594	0	0.031257010996341705
1494	1	0.9756636994525779	1	0.9806448944817395	1	0.9809540510177612
1495	0	0.033775135414650735	0	0.038129921289885356	0	0.007817198522388935
1496	1	0.4862632156503428	1	0.5171130303072863	1	0.4572427272796631
1497	0	0.008316248834936051	0	0.01615770638671967	0	0.010596062988042831
1499	0	0.025613265769460363	0	0.034226028117828385	0	0.033098481595516205
1501	0	0.04298380364788681	0	0.03221494532186648	0	0.032377034425735474
1502	0	0.16509797339604534	0	0.101540531134644	0	0.1283036172389984
1503	0	0.10779040264597381	0	0.05337995392994535	0	0.08962871134281158
1504	1	0.8574307644486945	1	0.9069834125419837	1	0.9270175695419312
1506	0	0.2094219788153907	1	0.30921983745811327	0	0.09061930328607559
1507	0	0.18011444273678026	0	0.07381234164631079	0	0.14121536910533905
1509	0	0.020663277070875834	0	0.02440794178214845	0	0.025614354759454727
1513	0	0.034087494633077337	0	0.03158675894389822	0	0.018113069236278534
1514	0	0.036476288067042985	0	0.05186398085268468	0	0.02787199430167675
1515	0	0.17283535760403573	0	0.1737896926990795	0	0.2580533027648926
1516	0	0.08019262656228125	0	0.036106899277482174	0	0.05532374605536461
1520	0	0.006585138212262084	0	0.021508721322917645	0	0.012291954830288887
1522	1	0.8112682024925494	1	0.8912457211535642	1	0.8750635981559753
1523	0	0.01360438634686915	0	0.02543957221687988	0	0.031582433730363846
1525	0	0.04011338440613013	0	0.04949387119965035	0	0.02051975019276142
1527	0	0.007838851458865053	0	0.02085374853639672	0	0.01829919032752514
1529	0	0.054386468386446715	0	0.0871998663839061	0	0.03259531781077385
1533	0	0.2234185029420743	0	0.17147228949465215	0	0.21880879998207092
1534	1	0.6342385754473603	1	0.7927647744247641	1	0.6519867777824402
1535	1	0.429721538461059	0	0.18119890376462944	1	0.3103160560131073
1537	1	0.31604492927687255	1	0.3367338721577272	0	0.1716248244047165
1539	1	0.2875270131335359	0	0.18105302641906415	0	0.2500970959663391
1541	1	0.3190939967375848	0	0.1380613462599666	0	0.22737742960453033
1542	0	0.05482489191212037	0	0.03441047989857273	0	0.028887121006846428
1543	0	0.04243027253633657	0	0.03931673624942352	0	0.07773939520120621
1544	0	0.03739719638448607	0	0.030606441072916317	0	0.040090568363666534
1545	0	0.022581379036207126	0	0.04124936990813062	0	0.009744925424456596
1546	0	0.023855800944761245	0	0.026938734808461217	0	0.026676669716835022
1547	0	0.12511940484222575	0	0.09893078547041864	0	0.09760022163391113
1548	0	0.16508181226418248	0	0.07109550663165523	0	0.21367321908473969
1549	0	0.0678655366648826	0	0.06497669517906542	0	0.04862396791577339
1550	0	0.06400239332541635	0	0.05589919115648188	0	0.08907809108495712
1551	1	0.6440585153278539	1	0.5816096589212858	1	0.6527532935142517
1552	0	0.017480410066805164	0	0.01524100314231294	0	0.019141584634780884
1553	0	0.09514464846298974	0	0.08196281863216727	0	0.05241642892360687
1554	0	0.04267370887149232	0	0.07091011512189362	0	0.034766893833875656
1555	0	0.006225214047700891	0	0.015424581303191135	0	0.00788913294672966
1556	1	0.4878765300667714	1	0.48102123997347934	1	0.5930867195129395
1557	0	0.010041555687970678	0	0.017098985159151637	0	0.011384237557649612
1558	0	0.19827570505058395	0	0.1073605364471843	0	0.1684715300798416
1560	0	0.08530832628322352	0	0.045341691607098125	0	0.1218518391251564
1562	0	0.007429122655734887	0	0.03768698594059876	0	0.012242128141224384
1563	0	0.19260888501055642	0	0.13113381532392077	0	0.21506687998771667
1564	0	0.14972801244926415	0	0.08584680625762509	0	0.0862882062792778
1568	0	0.1361119609512197	0	0.07244605427327806	0	0.0780458077788353
1569	1	0.6427517668873417	1	0.8687434398462538	1	0.9238243699073792
1572	0	0.002002425860576841	0	0.04359449612682853	0	0.002189416904002428
1573	0	0.01127807029682279	0	0.027835014964412902	0	0.02694554068148136
1574	0	0.015092932452700266	0	0.010979440929958194	0	0.018397755920886993
1576	0	0.1011743078605268	0	0.05542104383782078	0	0.0938582569360733
1577	1	0.5811479155393202	1	0.5924785781844416	1	0.6891149878501892
1578	0	0.005045736176909043	0	0.02595321467480164	0	0.009317372925579548
1580	0	0.00412346950453939	0	0.00740524052867252	0	0.005442211404442787
1581	0	0.19946911012797808	0	0.17259007206984425	0	0.10002079606056213
1582	0	0.005449623258383084	0	0.028258193976003966	0	0.012339435517787933
1583	0	0.06286290105911096	0	0.037371646520481805	0	0.057394202798604965
1585	0	0.06325838183393143	0	0.030082449997689227	0	0.021861007437109947
1586	1	0.3847853986944161	0	0.17970822755507965	1	0.35738512873649597
1587	0	0.1844100794138943	0	0.09890109108149811	0	0.19496464729309082
1588	0	0.017567324433422855	0	0.027962358095663383	0	0.026307925581932068
1590	0	0.01573067952024597	0	0.04104359490727247	0	0.022743752226233482
1591	0	0.2120948834748492	0	0.0916150439113021	0	0.17197805643081665
1592	0	0.052490643550788633	0	0.026639532958834963	0	0.041497062891721725
1594	0	0.2139406766019281	0	0.07773276930804315	0	0.1987476646900177
1595	0	0.042717606496765995	0	0.022209222449693613	0	0.01580381765961647
1596	0	0.020464000076015693	0	0.023428906276581896	0	0.023690545931458473
1597	0	0.0749477349487532	0	0.059824192392677354	0	0.031957320868968964
1598	0	0.011126920156635741	0	0.0338716664844859	0	0.00979960523545742
1599	0	0.08602121651736175	0	0.049147935545502425	0	0.028943203389644623
1601	0	0.031383552385256114	0	0.028017270341470446	0	0.009999286383390427
1602	0	0.015198637459115791	0	0.01683834731995584	0	0.010663834400475025
1604	1	0.6872664632127428	1	0.7741233844213247	1	0.8399560451507568
1605	1	0.5418569987007162	1	0.5223147220300289	1	0.8375540375709534
1606	0	0.08495145798848606	0	0.07374514988594665	0	0.10269574820995331
1607	0	0.008670267087670765	0	0.011536246348727734	0	0.015838060528039932
1608	0	0.0060372274357961215	0	0.025151053671839896	0	0.012232180684804916
1609	0	0.05492175600288386	0	0.03842661986053257	0	0.04174964502453804
1611	1	0.4984472437156237	1	0.4473078192578961	1	0.6453773379325867
1612	0	0.09058982951961393	0	0.07489495973217303	0	0.0749022513628006
1613	0	0.24317017600217747	0	0.06328051858733495	0	0.14075544476509094
1614	0	0.07155971054947209	0	0.10122888688776849	0	0.052599236369132996
1615	0	0.00730604200480634	0	0.023338968568296238	0	0.00637980317696929
1617	0	0.03614033869093822	0	0.053593859386708985	0	0.03399893268942833
1618	0	0.01943921737122004	0	0.045287932979298506	0	0.03714156895875931
1619	0	0.08249621181570949	0	0.08518674538359741	0	0.06436457484960556
1621	0	0.016430383472383847	0	0.031898860914132895	0	0.03410985693335533
1622	0	0.0810825020421873	0	0.05581952562308501	0	0.034082040190696716
1623	0	0.050984704059832825	0	0.04058028091423457	0	0.0503099299967289
1624	1	0.9404340078365718	1	0.9774505278592746	1	0.9766092896461487
1625	0	0.008021903988461858	0	0.019520575854678413	0	0.006705638486891985
1627	0	0.004478586449278136	0	0.023872290930863748	0	0.006223704665899277
1628	0	0.014858333055547334	0	0.07764766533707182	0	0.023168260231614113
1630	0	0.0008078156209568772	0	0.021133336449232636	0	0.0029802562203258276
1631	0	0.048412408726207744	0	0.04227753638958964	0	0.02637311816215515
1633	0	0.15826491113858646	0	0.17528846967477474	0	0.1099906787276268
1635	0	0.0009605887513224839	0	0.017130205865766177	0	0.0018587445374578238
1638	0	0.02576416847367544	0	0.05464934787865647	0	0.021965056657791138
1639	1	0.4496740534368833	0	0.19999504599376286	1	0.32402023673057556
1640	0	0.04609315046750297	0	0.06498969697204914	0	0.07066729664802551
1641	0	0.2595678896137705	1	0.35734540938603115	0	0.1300128549337387
1642	1	0.37162736033720833	0	0.17905489305965913	1	0.45541688799858093
1644	0	0.0045520307895475474	0	0.016535755491085463	0	0.011354855261743069
1645	1	0.7605407933176151	1	0.7445784931725213	1	0.7407925724983215
1646	1	0.7590658912157159	1	0.6940644313355309	1	0.8966648578643799
1647	0	0.18220921112228658	0	0.0742580149641441	0	0.09966938942670822
1648	0	0.21546155653450744	0	0.1351541256416376	0	0.19569337368011475
1649	1	0.915378055567047	1	0.9604262909884118	1	0.9343438148498535
1650	0	0.2352537510138165	0	0.13529168015780413	0	0.14348939061164856
1651	0	0.010746991879202562	0	0.0225239205925376	0	0.01722242683172226
